organization_id,organization_size,industry,number_of_employees,number_of_endpoints,number_of_servers,cloud_usage_percentage,remote_worker_percentage,critical_asset_count,mfa_coverage,privileged_account_mfa,privileged_access_management,password_policy_score,access_review_frequency_days,least_privilege_enforced,sso_adoption_percentage,asset_inventory_coverage,asset_discovery_frequency_days,data_classification_implemented,critical_asset_identification,endpoint_protection_coverage,firewall_deployment,network_segmentation,encryption_at_rest,encryption_in_transit,security_awareness_training,secure_configuration_baselines,vulnerability_scanning_frequency_days,patch_frequency_days,average_patch_delay,critical_vulnerability_remediation_time,penetration_testing_frequency_months,siem_deployed,soc_coverage_hours,security_monitoring,edr_coverage,automated_alerting,log_retention_days,incident_response_plan,incident_response_testing,dedicated_ir_team,mean_time_to_detect,mean_time_to_respond,backup_frequency_hours,offline_backup,backup_testing_frequency_months,disaster_recovery_plan,recovery_time_objective_hours,recovery_point_objective_hours,vendor_risk_management,third_party_access_controls,supply_chain_monitoring,previous_incidents_count,previous_data_breach,ransomware_history,data_source,risk_score,risk_level,baseline_score
ORG-01605,small,government,8,10,1,62.8,78.8,3,41.4,False,False,4,119,True,54.4,50.0,44,True,False,55.1,True,True,40.6,44.0,False,True,52,32,39,18,24,False,0,False,43.4,False,202,False,False,False,105.0,48.0,12,False,1,False,34.0,18.0,False,True,False,0,False,True,SYNTHETIC,65.0,High,64.4
ORG-01606,medium,healthcare,372,603,60,38.3,75.9,14,47.8,True,True,3,107,True,17.5,46.9,38,True,True,63.0,True,True,38.8,59.5,False,True,59,28,27,17,12,True,16,True,29.8,True,190,False,False,True,108.0,97.0,12,True,6,True,45.0,13.0,True,True,False,1,False,False,SYNTHETIC,39.6,Moderate,37.5
ORG-01607,small,finance,33,41,3,98.0,48.0,3,23.9,False,False,3,171,False,27.7,20.0,47,False,True,25.5,True,True,27.9,38.8,False,True,83,54,49,18,12,False,0,False,40.5,False,73,True,False,False,137.0,75.0,1,True,3,False,55.0,16.0,False,False,True,5,False,False,SYNTHETIC,64.6,High,65.9
ORG-01608,small,healthcare,10,13,1,77.1,18.2,4,71.0,True,True,4,112,False,70.4,61.9,24,False,True,76.1,True,True,85.9,56.9,False,False,28,32,52,18,12,False,8,True,72.8,False,295,True,True,False,35.0,30.0,1,True,6,True,27.0,13.0,False,True,False,0,False,False,SYNTHETIC,35.9,Moderate,38.7
ORG-01609,large,retail,9518,16969,1871,85.4,67.3,380,61.4,True,True,3,70,True,87.4,79.2,17,False,True,76.6,True,False,79.4,58.3,True,True,20,24,8,12,12,True,24,True,76.1,True,250,True,True,True,28.0,5.0,12,True,12,True,22.0,10.0,True,True,True,1,False,False,SYNTHETIC,21.1,Low,21.1
ORG-01610,medium,healthcare,1050,1553,128,44.5,28.0,29,38.0,False,False,3,141,False,46.6,41.4,37,True,False,46.9,True,False,37.2,55.7,False,False,54,41,65,26,0,False,24,True,75.1,False,224,False,False,True,102.0,78.0,72,True,3,True,27.0,17.0,True,True,True,3,True,False,SYNTHETIC,55.4,High,54.4
ORG-01611,large,healthcare,10586,18251,1729,75.2,25.5,346,83.6,True,True,4,112,False,70.7,73.7,24,True,False,48.9,True,False,56.5,66.3,True,True,46,32,18,12,24,True,16,True,75.8,False,251,False,False,True,90.0,25.0,6,False,0,True,34.0,6.0,True,False,True,0,False,False,SYNTHETIC,38.9,Moderate,40.0
ORG-01612,large,finance,11526,25541,3277,95.0,57.8,657,94.9,True,True,4,135,True,74.6,84.9,23,False,True,81.6,True,True,79.5,70.6,True,True,38,25,6,6,12,True,0,True,100.0,True,293,True,True,True,30.0,22.0,1,True,6,True,33.0,1.0,True,True,True,1,False,False,SYNTHETIC,14.4,Low,13.7
ORG-01613,small,technology,79,79,3,63.4,28.6,4,83.5,False,False,3,132,True,59.8,56.1,38,True,True,62.4,True,False,44.1,47.3,False,True,47,30,40,19,12,True,0,True,48.4,True,239,True,False,False,97.0,69.0,72,True,3,True,23.0,15.0,True,False,False,0,False,False,SYNTHETIC,47.0,Moderate,46.1
ORG-01614,small,retail,10,14,1,63.2,63.2,1,35.4,False,False,3,84,True,23.6,52.1,51,False,True,33.1,True,True,55.4,55.2,True,True,65,50,55,17,6,False,0,False,43.4,False,184,True,False,True,114.0,80.0,6,False,0,False,59.0,18.0,True,True,False,2,False,False,SYNTHETIC,55.9,High,56.4
ORG-01615,small,healthcare,23,25,1,39.8,51.2,5,31.3,False,False,2,160,False,12.6,27.6,56,False,True,10.0,True,False,44.6,28.0,True,False,81,45,65,36,6,True,0,True,15.0,False,47,False,False,False,130.0,67.0,12,False,12,False,57.0,19.0,False,True,False,1,True,False,SYNTHETIC,83.7,Critical,78.0
ORG-01616,medium,technology,460,774,50,50.6,5.4,11,67.7,True,True,5,100,True,21.6,55.6,36,True,True,73.2,True,True,44.0,63.6,True,True,16,18,7,19,24,True,0,True,48.3,True,294,True,True,True,29.0,25.0,12,True,1,True,31.0,11.0,True,True,False,2,True,False,SYNTHETIC,23.7,Low,23.1
ORG-01617,small,healthcare,170,217,7,39.1,37.8,2,100.0,True,True,4,70,True,86.6,92.1,8,True,True,100.0,True,True,100.0,94.1,True,True,30,4,16,3,0,False,8,True,85.7,False,375,True,True,False,2.0,27.0,6,True,1,True,16.0,0.5,True,True,True,0,False,False,SYNTHETIC,13.2,Low,14.0
ORG-01618,small,government,26,37,1,85.0,11.0,4,68.0,True,True,3,90,True,75.5,72.3,31,True,False,69.1,True,True,59.2,91.9,True,True,40,17,43,14,12,False,0,False,68.7,False,236,True,True,True,62.0,32.0,12,False,1,False,19.0,6.0,True,False,True,0,False,True,SYNTHETIC,40.2,Moderate,40.2
ORG-01619,small,government,9,9,1,91.9,39.1,2,30.9,False,False,2,173,False,44.6,31.5,41,False,True,51.5,True,True,59.5,50.8,True,False,56,45,43,24,6,False,8,True,14.2,False,136,True,True,False,151.0,81.0,12,False,1,True,52.0,21.0,False,True,False,1,False,False,SYNTHETIC,62.9,High,62.8
ORG-01620,medium,energy,645,800,59,41.0,61.4,14,44.0,False,False,2,163,False,26.6,28.3,47,False,False,24.6,True,False,14.5,36.2,False,True,64,55,66,36,12,False,8,True,14.5,False,121,False,False,False,151.0,105.0,12,True,6,True,55.0,10.0,True,True,False,3,False,False,SYNTHETIC,69.5,High,70.5
ORG-01621,medium,education,234,414,48,63.2,27.8,18,52.5,True,True,4,71,True,39.3,79.8,23,True,True,73.2,True,False,56.8,85.0,True,True,30,31,36,15,0,True,16,True,76.5,True,268,True,False,True,63.0,25.0,6,True,3,True,27.0,11.0,True,True,True,0,False,False,SYNTHETIC,23.2,Low,25.0
ORG-01622,medium,government,1748,2166,143,56.2,24.9,31,18.9,False,False,3,133,True,14.7,38.4,46,False,False,43.4,True,True,43.6,48.4,True,False,62,49,38,31,12,True,8,True,31.6,True,160,False,False,True,141.0,89.0,24,False,3,False,49.0,24.0,False,True,False,2,False,False,SYNTHETIC,69.9,High,62.4
ORG-01623,small,education,22,32,1,76.6,0.0,1,12.2,False,False,2,179,False,9.9,20.0,62,False,False,35.5,True,False,7.0,31.4,False,False,88,60,67,34,12,False,0,False,8.7,False,58,False,False,False,184.0,110.0,12,False,1,False,74.0,21.0,False,False,False,4,True,False,SYNTHETIC,100.0,Critical,89.6
ORG-01624,medium,manufacturing,1474,2142,131,71.3,46.2,29,14.6,False,False,1,228,False,13.3,20.0,71,False,False,22.3,True,False,14.8,10.0,False,False,81,61,71,35,12,False,8,True,6.3,False,23,False,False,False,184.0,115.0,1,False,3,False,52.0,20.0,True,False,False,2,True,True,SYNTHETIC,98.1,Critical,86.4
ORG-01625,medium,manufacturing,213,375,26,51.1,0.0,6,73.7,True,True,2,134,False,62.8,42.6,34,True,True,49.6,True,True,52.0,66.2,True,False,60,48,39,14,0,False,8,True,37.8,False,206,True,False,False,112.0,52.0,6,True,12,False,29.0,14.0,True,True,False,1,False,False,SYNTHETIC,40.0,Moderate,42.9
ORG-01626,small,energy,45,50,2,78.8,32.9,2,51.2,False,False,3,128,True,33.2,44.4,35,True,True,55.4,True,False,56.4,68.4,True,False,37,27,39,21,0,False,0,False,40.4,False,234,True,False,False,99.0,40.0,6,True,3,True,31.0,6.0,True,False,False,1,True,False,SYNTHETIC,49.4,Moderate,49.5
ORG-01627,medium,government,278,377,21,67.3,41.9,9,38.9,False,False,4,114,True,56.1,44.9,35,False,False,44.8,False,True,73.8,43.4,False,False,57,45,52,24,0,True,0,True,41.0,True,222,True,True,False,141.0,67.0,12,False,1,True,42.0,12.0,False,False,True,5,True,False,SYNTHETIC,55.7,High,57.7
ORG-01628,small,manufacturing,70,96,3,62.7,56.2,1,30.8,False,False,2,200,False,30.2,37.5,52,True,False,32.1,True,True,36.2,41.3,False,True,53,51,85,24,24,False,16,True,20.2,False,132,False,False,True,141.0,83.0,24,False,6,False,54.0,20.0,True,False,True,2,True,True,SYNTHETIC,76.3,Critical,73.2
ORG-01629,small,healthcare,20,27,1,33.4,11.2,1,0.0,False,False,2,180,False,22.6,20.0,62,False,False,20.3,True,True,22.1,30.9,False,True,88,63,75,37,12,False,0,False,15.4,False,66,False,False,False,163.0,109.0,1,False,6,False,57.0,30.0,False,False,False,3,False,False,SYNTHETIC,98.6,Critical,87.2
ORG-01630,medium,education,516,879,73,71.9,5.1,19,71.0,True,True,3,96,True,76.0,45.3,14,True,True,48.9,True,False,69.8,70.8,False,True,49,33,54,6,12,True,8,True,62.9,True,246,False,False,True,96.0,63.0,6,True,3,False,41.0,12.0,True,True,True,0,False,False,SYNTHETIC,39.0,Moderate,37.3
ORG-01631,medium,education,1407,2030,198,58.9,54.1,43,14.9,False,False,1,169,False,45.8,26.4,55,False,False,38.9,False,False,20.5,29.8,False,False,72,59,56,31,12,True,8,True,8.6,True,79,False,False,False,136.0,90.0,168,False,6,False,63.0,13.0,False,False,False,1,False,True,SYNTHETIC,95.8,Critical,84.2
ORG-01632,small,education,19,22,1,83.5,28.5,6,19.8,False,False,2,148,False,5.2,33.3,46,False,False,36.4,True,True,32.3,28.0,False,False,76,54,75,21,0,False,16,True,36.9,False,111,False,False,False,156.0,91.0,6,False,12,False,64.0,19.0,True,False,False,1,False,False,SYNTHETIC,82.9,Critical,76.2
ORG-01633,medium,education,544,859,66,81.3,0.0,13,35.5,True,True,3,105,False,46.4,32.3,25,False,False,33.4,True,True,29.0,59.8,True,True,63,27,35,23,12,True,8,True,31.6,True,227,True,False,True,115.0,49.0,12,False,0,False,30.0,9.0,True,False,False,0,False,False,SYNTHETIC,48.2,Moderate,51.7
ORG-01634,small,retail,32,36,1,57.1,34.2,4,34.0,False,False,2,154,False,43.9,30.2,46,False,True,32.7,True,True,28.3,42.1,False,False,70,67,57,24,6,False,0,False,37.1,False,150,False,False,False,152.0,80.0,1,False,3,False,42.0,17.0,False,False,False,2,False,False,SYNTHETIC,74.3,High,75.2
ORG-01635,small,energy,38,43,1,81.7,25.6,1,40.5,False,False,2,142,False,59.6,34.0,46,True,True,44.0,True,False,21.2,34.3,True,False,58,45,21,21,12,False,0,False,37.7,False,203,True,False,True,83.0,83.0,6,True,3,False,52.0,16.0,True,False,False,0,False,False,SYNTHETIC,59.7,High,56.9
ORG-01636,small,technology,75,96,4,86.5,7.8,5,14.8,False,False,2,132,False,6.9,22.9,34,True,False,32.9,True,False,40.4,33.1,True,True,86,54,50,39,0,False,8,True,33.0,False,175,False,False,False,152.0,92.0,12,False,6,False,70.0,14.0,False,False,False,0,False,True,SYNTHETIC,89.1,Critical,81.7
ORG-01637,medium,government,1704,2667,307,58.7,24.3,67,24.1,False,False,2,168,False,5.6,31.6,45,True,True,29.4,True,True,20.3,44.2,False,True,72,60,53,20,0,True,8,True,44.8,False,124,False,False,True,137.0,81.0,12,False,3,False,53.0,16.0,True,False,True,0,False,False,SYNTHETIC,64.1,High,63.8
ORG-01638,small,education,33,37,1,81.3,45.7,5,59.2,True,True,4,115,False,67.6,53.5,26,False,True,47.5,True,False,55.1,59.1,True,False,49,24,22,18,6,True,8,True,71.3,True,186,True,True,False,106.0,64.0,24,True,12,False,19.0,11.0,True,True,False,2,False,False,SYNTHETIC,38.0,Moderate,37.8
ORG-01639,medium,manufacturing,1100,1588,160,35.0,22.5,34,82.2,False,False,4,84,True,77.0,55.4,21,False,True,58.5,True,True,45.5,77.9,False,True,29,38,20,15,12,False,8,True,49.6,False,270,True,True,True,98.0,40.0,6,False,0,True,41.0,3.0,True,False,False,1,False,False,SYNTHETIC,42.3,Moderate,43.8
ORG-01640,large,manufacturing,19925,30723,5319,77.4,7.2,1067,100.0,True,True,4,61,True,88.4,89.2,22,True,True,100.0,True,True,79.1,93.9,True,True,13,11,21,1,0,True,24,True,85.7,True,357,True,True,True,17.0,23.0,6,True,12,True,1.0,2.0,True,True,True,0,False,False,SYNTHETIC,8.8,Low,8.9
ORG-01641,medium,government,1388,2163,150,51.4,54.6,32,68.0,True,True,3,93,True,64.2,61.6,31,True,True,66.1,True,True,74.7,64.7,True,True,38,30,36,13,0,False,8,True,71.2,False,269,True,True,False,107.0,25.0,24,True,3,True,21.0,12.0,True,True,True,2,False,False,SYNTHETIC,25.9,Moderate,27.4
ORG-01642,large,government,15668,31844,2753,67.0,35.1,558,57.8,True,True,3,159,False,53.7,47.4,31,True,False,46.5,True,False,44.7,66.0,True,True,61,33,33,21,12,True,16,True,62.0,True,247,False,False,True,134.0,76.0,6,True,3,True,26.0,15.0,True,False,True,1,True,False,SYNTHETIC,42.7,Moderate,41.7
ORG-01643,small,education,12,15,1,79.4,0.0,3,35.4,False,False,2,177,False,57.4,31.5,40,False,False,34.7,False,False,31.6,40.1,False,False,77,51,72,26,24,True,24,True,35.8,True,192,False,False,True,119.0,92.0,1,False,3,False,47.0,23.0,True,True,False,4,True,False,SYNTHETIC,72.3,High,69.0
ORG-01644,small,manufacturing,11,12,1,69.7,54.3,1,22.0,False,False,2,158,False,23.6,20.0,43,False,False,41.7,True,False,29.3,21.0,False,False,80,44,60,20,0,False,8,True,18.8,False,130,False,False,False,150.0,103.0,6,True,3,False,55.0,11.0,True,False,True,1,True,False,SYNTHETIC,72.5,High,71.4
ORG-01645,small,finance,13,13,1,93.8,49.8,3,48.7,False,False,2,146,True,9.2,27.6,37,True,True,63.1,True,False,59.6,60.7,True,True,60,43,55,27,12,False,0,False,30.8,False,132,True,False,True,155.0,62.0,12,True,0,False,51.0,18.0,False,True,False,2,False,False,SYNTHETIC,57.0,High,59.1
ORG-01646,small,healthcare,39,44,2,66.4,64.5,2,1.9,False,False,2,190,False,11.6,20.0,66,False,False,10.0,True,False,20.5,23.6,False,True,97,71,86,31,12,False,8,True,0.0,False,47,False,False,True,195.0,103.0,12,False,3,False,51.0,24.0,False,False,False,2,False,False,SYNTHETIC,100.0,Critical,88.3
ORG-01647,small,government,46,46,2,80.1,27.3,3,34.7,False,False,4,103,True,63.6,39.8,35,False,False,67.3,True,False,53.2,75.7,True,False,44,34,31,14,24,True,0,True,38.1,True,214,True,True,True,83.0,60.0,12,True,3,True,41.0,15.0,False,True,False,2,True,False,SYNTHETIC,43.7,Moderate,45.5
ORG-01648,large,energy,5673,12486,1444,85.2,52.7,293,33.7,True,True,2,108,False,74.9,41.1,44,False,True,51.4,True,False,35.8,66.5,False,True,59,23,39,19,6,False,16,True,59.7,False,231,True,True,False,92.0,57.0,1,True,12,True,48.0,14.0,True,False,True,0,False,False,SYNTHETIC,50.1,High,49.1
ORG-01649,large,education,7634,14943,2045,95.0,27.3,413,76.6,True,True,3,112,True,47.2,62.1,28,True,False,74.0,True,True,71.7,95.4,True,False,25,36,49,18,6,True,24,True,73.1,False,285,True,True,True,111.0,43.0,6,True,3,False,30.0,12.0,False,False,False,0,False,False,SYNTHETIC,29.1,Moderate,31.0
ORG-01650,large,energy,2891,5708,701,68.1,11.7,141,100.0,True,True,4,67,True,74.5,78.3,30,True,True,79.1,True,False,62.2,70.1,True,True,27,13,29,5,12,True,24,True,72.1,True,331,False,False,True,43.0,19.0,1,True,12,True,26.0,1.0,True,True,True,0,False,False,SYNTHETIC,22.1,Low,22.2
ORG-01651,small,government,110,128,8,65.7,25.1,5,16.2,False,False,1,201,False,8.6,20.0,69,False,False,10.0,True,False,25.5,47.7,False,False,88,63,71,31,0,False,0,False,11.9,False,61,False,False,False,191.0,131.0,6,True,6,True,72.0,17.0,False,False,False,1,False,False,SYNTHETIC,85.3,Critical,81.5
ORG-01652,medium,energy,2363,4225,306,41.8,8.5,63,88.1,True,True,5,50,True,100.0,88.0,1,True,True,100.0,True,True,85.5,97.9,True,True,29,8,2,1,0,True,16,True,100.0,False,419,True,True,True,45.0,1.0,12,True,3,True,10.0,0.5,True,True,True,0,False,False,SYNTHETIC,5.5,Low,4.7
ORG-01653,medium,energy,1284,2227,214,58.3,24.7,45,40.1,True,True,3,104,False,46.6,37.9,31,True,False,63.3,True,True,39.9,71.1,True,True,68,29,41,17,12,True,8,True,34.2,True,253,True,True,True,88.0,65.0,168,True,6,False,40.0,11.0,True,False,True,1,False,False,SYNTHETIC,37.4,Moderate,41.2
ORG-01654,medium,education,826,1127,104,42.9,0.0,23,64.7,False,False,4,81,True,61.5,67.1,37,True,True,73.1,True,False,85.8,78.1,True,False,54,30,36,22,0,True,16,True,64.5,True,221,True,True,True,36.0,52.0,12,True,6,True,32.0,10.0,True,True,True,1,False,False,SYNTHETIC,28.4,Moderate,32.7
ORG-01655,medium,education,441,590,32,19.3,53.4,9,46.7,False,True,4,123,True,38.6,30.8,40,False,True,52.3,True,False,33.1,46.5,True,False,59,43,59,20,12,False,0,False,35.0,False,216,False,False,False,105.0,66.0,6,True,3,False,47.0,14.0,False,False,True,3,True,False,SYNTHETIC,56.9,High,57.7
ORG-01656,medium,education,895,1567,172,25.4,37.8,36,57.0,False,False,3,127,False,66.3,43.4,28,True,False,61.1,True,True,40.1,68.7,True,True,61,35,39,19,0,False,16,True,70.8,False,212,False,False,True,103.0,50.0,72,True,1,True,46.0,14.0,True,True,False,2,True,False,SYNTHETIC,43.8,Moderate,45.1
ORG-01657,small,government,13,14,1,64.2,34.3,4,27.3,False,False,2,160,False,44.0,20.4,61,False,False,20.8,True,True,0.2,26.1,True,True,85,63,56,35,12,False,0,False,0.0,False,98,False,False,False,176.0,117.0,6,False,0,False,88.0,22.0,False,False,False,4,False,False,SYNTHETIC,90.6,Critical,82.3
ORG-01658,large,education,10027,18414,2978,82.6,41.1,599,97.1,True,True,5,59,True,66.1,75.8,20,True,True,100.0,True,True,69.6,93.4,True,True,48,22,26,12,12,False,16,True,71.1,False,290,True,True,False,10.0,18.0,72,True,1,True,21.0,7.0,False,False,False,0,False,False,SYNTHETIC,26.4,Moderate,25.4
ORG-01659,small,finance,20,22,1,58.0,55.0,4,80.3,True,True,3,88,True,78.1,70.9,29,False,True,66.8,True,True,68.6,68.2,False,True,40,26,40,17,12,True,0,True,24.0,False,286,True,True,False,67.0,6.0,72,True,6,True,28.0,11.0,True,True,True,3,False,False,SYNTHETIC,33.7,Moderate,31.3
ORG-01660,medium,energy,484,831,42,51.1,14.7,15,87.7,True,True,4,74,True,69.9,88.3,12,True,True,93.1,True,True,58.9,87.2,True,True,19,21,20,10,12,True,8,True,89.6,True,302,True,True,True,50.0,13.0,12,True,0,True,20.0,4.0,True,True,True,0,False,False,SYNTHETIC,13.8,Low,13.3
ORG-01661,medium,energy,1636,2908,231,22.5,28.3,50,50.5,True,True,4,82,False,79.0,50.9,34,True,True,61.6,True,True,71.1,72.9,True,True,43,20,45,14,24,False,16,True,59.5,False,209,True,True,True,58.0,31.0,1,True,3,True,22.0,9.0,True,True,True,1,True,False,SYNTHETIC,32.5,Moderate,32.0
ORG-01662,large,technology,6673,11031,1328,73.8,60.0,267,100.0,True,True,5,22,True,75.6,76.8,12,True,True,87.1,True,True,66.8,82.5,True,True,4,13,2,5,12,True,16,True,87.1,False,392,True,True,True,1.0,1.0,12,True,1,True,9.0,0.5,True,True,True,0,False,False,SYNTHETIC,7.9,Low,6.3
ORG-01663,medium,education,1288,1559,146,56.0,18.8,31,63.3,True,True,4,101,False,54.4,60.2,34,True,True,59.1,True,True,49.5,68.5,True,False,33,36,46,17,12,True,16,True,38.6,True,225,True,False,False,109.0,61.0,6,True,6,False,41.0,19.0,True,False,True,1,False,False,SYNTHETIC,40.2,Moderate,38.4
ORG-01664,small,energy,26,36,1,38.1,29.4,1,76.0,True,True,4,73,False,66.1,73.1,24,True,True,59.3,True,False,63.7,82.6,True,True,38,10,29,5,6,False,0,False,56.8,False,292,True,True,False,34.0,21.0,24,True,12,True,15.0,0.5,True,True,True,2,False,False,SYNTHETIC,33.7,Moderate,33.1
ORG-01665,medium,manufacturing,673,1051,55,35.7,7.5,12,50.3,False,False,2,115,True,46.2,41.4,34,True,False,51.1,True,False,41.4,61.3,True,False,58,41,47,19,12,False,8,True,34.6,False,242,False,False,False,95.0,63.0,24,False,6,True,55.0,12.0,True,False,True,3,True,False,SYNTHETIC,61.6,High,63.0
ORG-01666,medium,manufacturing,1162,1403,123,65.2,0.0,25,56.5,True,True,3,103,False,61.6,46.2,25,True,True,67.9,False,False,43.4,79.7,False,False,64,37,34,12,12,True,24,True,40.5,True,251,False,False,True,128.0,36.0,6,False,0,False,36.0,9.0,False,False,False,2,True,False,SYNTHETIC,53.7,High,52.5
ORG-01667,small,technology,22,27,1,15.5,9.7,3,46.5,False,False,3,142,False,33.2,56.3,41,True,True,62.7,True,False,49.0,61.4,True,True,46,44,27,21,12,True,0,True,53.7,True,184,False,False,False,162.0,80.0,24,False,1,True,36.0,19.0,True,False,False,1,True,False,SYNTHETIC,56.2,High,58.1
ORG-01668,small,energy,19,26,1,47.4,33.5,5,59.9,False,False,4,117,True,47.8,54.4,22,True,True,83.0,True,True,80.7,72.9,True,True,29,15,36,14,12,True,0,True,58.7,True,241,False,False,True,94.0,36.0,24,True,0,False,19.0,5.0,True,True,False,0,False,False,SYNTHETIC,38.4,Moderate,36.5
ORG-01669,small,education,25,36,2,70.9,0.0,5,19.6,False,False,2,178,False,12.8,20.0,63,False,False,31.9,True,False,9.3,36.0,False,False,99,46,69,37,0,False,8,True,4.6,False,47,False,False,False,168.0,109.0,24,True,3,False,54.0,24.0,False,True,False,2,False,False,SYNTHETIC,83.7,Critical,77.9
ORG-01670,small,finance,42,62,1,59.3,25.3,2,59.5,True,True,3,94,True,79.5,58.5,29,True,True,61.7,True,True,43.1,76.5,True,True,38,36,40,15,6,False,0,False,43.1,False,262,True,False,False,67.0,54.0,6,True,3,False,31.0,6.0,False,True,False,1,False,False,SYNTHETIC,38.4,Moderate,40.2
ORG-01671,large,finance,5540,10935,2020,73.3,5.0,405,68.2,True,True,3,92,False,46.1,56.7,22,True,True,87.8,True,True,42.0,64.4,True,True,33,26,28,21,24,False,24,True,66.6,False,290,False,False,True,78.0,29.0,12,False,3,False,20.0,15.0,True,True,False,2,False,True,SYNTHETIC,42.2,Moderate,42.7
ORG-01672,small,finance,37,39,2,74.5,44.5,4,40.2,False,True,3,133,True,47.3,48.4,46,False,True,48.0,True,True,42.5,52.6,True,False,60,47,46,24,0,False,0,False,40.8,False,247,True,True,True,91.0,76.0,12,False,6,True,40.0,18.0,True,False,True,3,True,False,SYNTHETIC,49.3,Moderate,50.4
ORG-01673,medium,government,936,1657,94,74.0,89.7,19,24.0,False,False,2,159,False,24.8,41.2,47,False,False,55.6,True,True,46.2,42.9,False,False,71,46,52,15,12,True,16,True,58.8,True,127,True,False,False,137.0,58.0,24,True,3,True,49.0,21.0,True,True,True,0,False,False,SYNTHETIC,51.4,High,50.4
ORG-01674,medium,technology,792,1176,80,15.0,11.4,18,48.8,True,True,3,118,True,54.6,46.5,38,True,True,68.2,True,False,29.0,58.3,False,True,57,41,58,15,24,False,8,True,29.8,False,270,True,True,True,88.0,56.0,6,False,6,False,43.0,14.0,False,True,True,3,True,False,SYNTHETIC,64.2,High,55.2
ORG-01675,small,education,8,8,1,27.4,37.4,2,0.0,False,False,1,199,False,5.7,20.0,76,False,False,21.7,True,True,0.0,21.5,False,False,91,64,81,40,6,False,8,True,0.0,False,85,False,False,False,181.0,118.0,12,False,6,False,73.0,33.0,False,False,False,4,False,True,SYNTHETIC,96.3,Critical,87.9
ORG-01676,large,retail,2507,3917,769,87.9,46.1,154,74.7,True,True,4,61,True,60.9,63.5,37,True,True,68.1,True,True,69.9,82.0,False,True,29,27,29,7,12,False,16,True,76.3,False,308,False,False,False,52.0,32.0,24,False,3,True,9.0,4.0,True,True,False,2,True,False,SYNTHETIC,38.9,Moderate,36.2
ORG-01677,small,education,52,76,4,58.3,40.7,4,21.5,False,False,2,94,True,63.1,50.2,41,False,True,24.0,True,True,51.2,67.8,False,False,42,36,49,20,6,False,8,True,59.4,False,187,True,True,True,122.0,45.0,12,True,12,False,44.0,10.0,False,False,False,0,False,False,SYNTHETIC,56.2,High,55.7
ORG-01678,medium,healthcare,641,1129,115,46.2,40.9,27,21.3,False,False,2,214,False,1.2,20.0,73,False,False,30.7,True,False,3.3,19.1,False,False,81,61,57,25,12,False,0,False,14.1,False,42,False,False,False,176.0,103.0,72,False,0,False,69.0,22.0,False,True,False,5,True,False,SYNTHETIC,87.7,Critical,85.2
